id,businessLineSlug,categorySlug,type,nameEn,nameAr,shortDescEn,shortDescAr,longDescEn,longDescAr,amountMinEgp,amountMaxEgp,tenureMinMonths,tenureMaxMonths,installmentPeriod,flatInterestRatePct,decliningInterestRatePct,adminFeePct,adminFeeMinEgp,adminFeeMaxEgp,insuranceRequired,minDownPaymentPct,earlySettlementFeePct,latePaymentFeePct,isActive
cmo1tc4k6ww92vj5rmarv1bx1,consumer-financing,trucks,TRUCK_LOAN,TRELLA 30% DP NEW,تريلا 30% DP الجديدة,A standard truck & commercial-vehicle financing option.,تمويل الشاحنات والمركبات التجارية - الباقة القياسية.,"A standard truck & commercial-vehicle financing option, offered at a premium cost reflecting maximum flexibility with a larger 30% down payment that lowers your total financing. A 20.85% flat rate (36.5% declining), terms run 12–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 50,000 up to EGP 10,000,000.","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 20.85% (متناقص 36.5%)، وفترة سداد من 12 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 10,000,000 جنيه.",50000,10000000,12,60,MONTHLY,20.85,36.5,,60000,,FALSE,30,10,10,TRUE
cmlxv6c1w0fc4au3ilxf8u5du,consumer-financing,trucks,TRUCK_LOAN,TRELLA 30% DP USED,تريلا 30% DP المستعملة,"A standard truck & commercial-vehicle financing option, for used vehicles (subject to car-age and mileage limits).","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، للمركبات المستعملة (وفق حدود العمر والكيلومترات).","A standard truck & commercial-vehicle financing option, for used vehicles (subject to car-age and mileage limits), offered at a premium cost reflecting maximum flexibility with a larger 30% down payment that lowers your total financing. A 20.85% flat rate (36.5% declining), terms run 12–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 50,000 up to EGP 10,000,000.","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، للمركبات المستعملة (وفق حدود العمر والكيلومترات)، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 20.85% (متناقص 36.5%)، وفترة سداد من 12 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 10,000,000 جنيه.",50000,10000000,12,60,MONTHLY,20.85,36.5,,60000,,FALSE,30,10,10,TRUE
cmz5w1ah6kztmsqs9mw1eqrze,consumer-financing,trucks,TRUCK_LOAN,PICK UP 30% DP NEW,بيك أب 30% DP الجديدة,A standard truck & commercial-vehicle financing option.,تمويل الشاحنات والمركبات التجارية - الباقة القياسية.,"A standard truck & commercial-vehicle financing option, offered at a premium cost reflecting maximum flexibility with a larger 30% down payment that lowers your total financing. A 20.85% flat rate (36.5% declining), terms run 12–36 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 50,000 up to EGP 10,000,000.","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 20.85% (متناقص 36.5%)، وفترة سداد من 12 إلى 36 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 10,000,000 جنيه.",50000,10000000,12,36,MONTHLY,20.85,36.5,,60000,,FALSE,30,10,10,TRUE
cmktwck7pnpjz03tp02i874gb,consumer-financing,trucks,TRUCK_LOAN,PICK UP 30% DP USED,بيك أب 30% DP المستعملة,"A standard truck & commercial-vehicle financing option, for used vehicles (subject to car-age and mileage limits).","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، للمركبات المستعملة (وفق حدود العمر والكيلومترات).","A standard truck & commercial-vehicle financing option, for used vehicles (subject to car-age and mileage limits), offered at a premium cost reflecting maximum flexibility with a larger 30% down payment that lowers your total financing. A 21.46% flat rate (37.5% declining), terms run 12–36 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 50,000 up to EGP 10,000,000.","تمويل الشاحنات والمركبات التجارية - الباقة القياسية، للمركبات المستعملة (وفق حدود العمر والكيلومترات)، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 21.46% (متناقص 37.5%)، وفترة سداد من 12 إلى 36 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 10,000,000 جنيه.",50000,10000000,12,36,MONTHLY,21.46,37.5,,60000,,FALSE,30,10,10,TRUE
cm98f0p2ktu7gf8cydbsb7nq4,consumer-financing,home-furniture,HOME_FURNITURE,Home Furniture,أثاث المنزل,A standard home furniture financing option.,تمويل أثاث المنزل - الباقة القياسية.,"A standard home furniture financing option, offered at a premium cost reflecting maximum flexibility with a 20% down payment. A 20.58% flat rate (36.05% declining), terms run 6–60 months, early settlement is available. Finance from EGP 40,000 up to EGP 2,000,000.","تمويل أثاث المنزل - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم 20%. بمعدل ثابت 20.58% (متناقص 36.05%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 2,000,000 جنيه.",40000,2000000,6,60,MONTHLY,20.58,36.05,,30000,,FALSE,20,3,10,TRUE
cmuj7ejrh3tg4wydfp7p9p1bm,consumer-financing,home-furniture,HOME_FURNITURE,Home Furniture - Corporate,أثاث المنزل - الشركات,A home furniture financing option built for corporate and business customers.,تمويل أثاث المنزل - باقة الشركات.,"A home furniture financing option built for corporate and business customers, offered at an above-average cost for added flexibility with a 20% down payment. A 20.08% flat rate (35.2% declining), terms run 6–60 months, early settlement is available. Finance from EGP 40,000 up to EGP 2,000,000.","تمويل أثاث المنزل - باقة الشركات، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 20.08% (متناقص 35.2%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 2,000,000 جنيه.",40000,2000000,6,60,MONTHLY,20.08,35.2,,30000,,FALSE,20,3,10,TRUE
cmsz0qvgohbe1s7ru6pv8b1gp,consumer-financing,home-furniture,HOME_FURNITURE,Home Furniture - Staff,أثاث المنزل - الموظفون,An employees-only home furniture financing programme.,تمويل أثاث المنزل - باقة الموظفين.,"An employees-only home furniture financing programme, offered at our lowest financing cost with no down payment required. A 13.76% flat rate (24.5% declining), terms run 6–60 months, early settlement is available. Finance from EGP 40,000 up to EGP 2,000,000.","تمويل أثاث المنزل - باقة الموظفين، ويُقدَّم بأقل تكلفة تمويل لدينا بدون مقدم. بمعدل ثابت 13.76% (متناقص 24.5%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 2,000,000 جنيه.",40000,2000000,6,60,MONTHLY,13.76,24.5,,0,,FALSE,0,0,10,TRUE
cm4ied7gedemzg1jay27ka28e,consumer-financing,home-furniture,HOME_FURNITURE,Home Furniture - Premier,أثاث المنزل - بريمير,A premium (Premier) tier of home furniture financing.,تمويل أثاث المنزل - الفئة المميزة (بريمير).,"A premium (Premier) tier of home furniture financing, offered at an above-average cost for added flexibility with a 20% down payment. A 19.39% flat rate (34.05% declining), terms run 6–60 months, early settlement is available. Finance from EGP 40,000 up to EGP 3,000,000.","تمويل أثاث المنزل - الفئة المميزة (بريمير)، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 19.39% (متناقص 34.05%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 3,000,000 جنيه.",40000,3000000,6,60,MONTHLY,19.39,34.05,,30000,,FALSE,20,3,10,TRUE
cmuii12eo2bopgwhgura9qxdl,consumer-financing,home-furniture,HOME_FURNITURE,Home Furniture -offer,أثاث المنزل - عرض,A limited promotional home furniture financing offer.,تمويل أثاث المنزل - عرض ترويجي محدود.,"A limited promotional home furniture financing offer, offered at an above-average cost for added flexibility with a 20% down payment. A 19.39% flat rate (34.05% declining), terms run 6–60 months, early settlement is available. Finance from EGP 40,000 up to EGP 3,000,000.","تمويل أثاث المنزل - عرض ترويجي محدود، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 19.39% (متناقص 34.05%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 3,000,000 جنيه.",40000,3000000,6,60,MONTHLY,19.39,34.05,,30000,,FALSE,20,10,10,TRUE
cme6h6ngz5x13711qtojc1yet,consumer-financing,home-furniture,HOME_INTERIOR,Home Interiors,تشطيبات المنزل,A standard home finishing & interiors financing option.,تمويل تشطيبات المنزل - الباقة القياسية.,"A standard home finishing & interiors financing option, offered at a premium cost reflecting maximum flexibility with a 20% down payment. A 20.58% flat rate (36.05% declining), terms run 6–60 months, early settlement is available. Finance from EGP 50,000 up to EGP 3,000,000.","تمويل تشطيبات المنزل - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم 20%. بمعدل ثابت 20.58% (متناقص 36.05%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 3,000,000 جنيه.",50000,3000000,6,60,MONTHLY,20.58,36.05,,30000,,FALSE,20,3,10,TRUE
cmc01hmd5p8ykvzwhjn3sivk2,consumer-financing,home-furniture,HOME_INTERIOR,Home Interiors - Corporate,تشطيبات المنزل - الشركات,A home finishing & interiors financing option built for corporate and business customers.,تمويل تشطيبات المنزل - باقة الشركات.,"A home finishing & interiors financing option built for corporate and business customers, offered at an above-average cost for added flexibility with a 20% down payment. A 20.08% flat rate (35.2% declining), terms run 6–60 months, early settlement is available. Finance from EGP 50,000 up to EGP 3,000,000.","تمويل تشطيبات المنزل - باقة الشركات، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 20.08% (متناقص 35.2%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 3,000,000 جنيه.",50000,3000000,6,60,MONTHLY,20.08,35.2,,30000,,FALSE,20,3,10,TRUE
cma7sv1cc2qi12x9aoie8ln3e,consumer-financing,home-furniture,HOME_INTERIOR,Home Interiors - Staff,تشطيبات المنزل - الموظفون,An employees-only home finishing & interiors financing programme.,تمويل تشطيبات المنزل - باقة الموظفين.,"An employees-only home finishing & interiors financing programme, offered at our lowest financing cost with no down payment required. A 13.76% flat rate (24.5% declining), terms run 6–60 months, early settlement is available. Finance from EGP 50,000 up to EGP 3,000,000.","تمويل تشطيبات المنزل - باقة الموظفين، ويُقدَّم بأقل تكلفة تمويل لدينا بدون مقدم. بمعدل ثابت 13.76% (متناقص 24.5%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 3,000,000 جنيه.",50000,3000000,6,60,MONTHLY,13.76,24.5,,0,,FALSE,0,0,10,TRUE
cmz657bpax58zklxslyzktdsg,consumer-financing,home-furniture,HOME_INTERIOR,Home Interiors - Gouna,تشطيبات المنزل - الجونة,A standard home finishing & interiors financing option.,تمويل تشطيبات المنزل - الباقة القياسية.,"A standard home finishing & interiors financing option, offered at an above-average cost for added flexibility with no down payment required. A 20.08% flat rate (35.2% declining), terms run 6–60 months, early settlement is available. Finance from EGP 50,000 up to EGP 6,000,000.","تمويل تشطيبات المنزل - الباقة القياسية، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 20.08% (متناقص 35.2%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 6,000,000 جنيه.",50000,6000000,6,60,MONTHLY,20.08,35.2,,30000,,FALSE,0,3,10,TRUE
cmc9xhfr516tpxje5lgcii8m3,consumer-financing,home-furniture,HOME_INTERIOR,Home Interiors - Gouna - Plus,تشطيبات المنزل - الجونة - Plus,A standard home finishing & interiors financing option.,تمويل تشطيبات المنزل - الباقة القياسية.,"A standard home finishing & interiors financing option, offered at an above-average cost for added flexibility with no down payment required. A 20.08% flat rate (35.2% declining), terms run 6–60 months, early settlement is available. Finance from EGP 50,000 up to EGP 6,000,000.","تمويل تشطيبات المنزل - الباقة القياسية، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 20.08% (متناقص 35.2%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 6,000,000 جنيه.",50000,6000000,6,60,MONTHLY,20.08,35.2,,30000,,,0,3,10,TRUE
cm3tkjx9q74t6lum8uvektplq,consumer-financing,home-furniture,HOME_INTERIOR,Home Interiors - Premier,تشطيبات المنزل - بريمير,A premium (Premier) tier of home finishing & interiors financing.,تمويل تشطيبات المنزل - الفئة المميزة (بريمير).,"A premium (Premier) tier of home finishing & interiors financing, offered at an above-average cost for added flexibility with a 20% down payment. A 19.39% flat rate (34.05% declining), terms run 6–60 months, early settlement is available. Finance from EGP 50,000 up to EGP 4,000,000.","تمويل تشطيبات المنزل - الفئة المميزة (بريمير)، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 19.39% (متناقص 34.05%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 4,000,000 جنيه.",50000,4000000,6,60,MONTHLY,19.39,34.05,,30000,,FALSE,20,3,10,TRUE
cm85mpc136lhtdigctfftqn10,consumer-financing,home-furniture,HOME_INTERIOR,Home Interiors - offer,تشطيبات المنزل - عرض,A limited promotional home finishing & interiors financing offer.,تمويل تشطيبات المنزل - عرض ترويجي محدود.,"A limited promotional home finishing & interiors financing offer, offered at an above-average cost for added flexibility with a 20% down payment. A 19.39% flat rate (34.05% declining), terms run 6–60 months, early settlement is available. Finance from EGP 50,000 up to EGP 4,000,000.","تمويل تشطيبات المنزل - عرض ترويجي محدود، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 19.39% (متناقص 34.05%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 50,000 إلى 4,000,000 جنيه.",50000,4000000,6,60,MONTHLY,19.39,34.05,,30000,,FALSE,20,10,10,TRUE
cmbd9kf9nhs3o0v4gawaiwe3o,consumer-financing,motorcycle,MOTORCYCLE,Motorcycles,الدراجات النارية,A standard motorcycle financing option.,تمويل الدراجات النارية - الباقة القياسية.,"A standard motorcycle financing option, offered at a premium cost reflecting maximum flexibility with a 20% down payment. A 21.64% flat rate (37.8% declining), terms run 6–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 40,000 up to EGP 4,000,000.","تمويل الدراجات النارية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم 20%. بمعدل ثابت 21.64% (متناقص 37.8%)، وفترة سداد من 6 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 4,000,000 جنيه.",40000,4000000,6,60,MONTHLY,21.64,37.8,,30000,,FALSE,20,3,10,TRUE
cmz7sk4mb19tavz8mzvw97oxh,consumer-financing,motorcycle,MOTORCYCLE,Motorcycles - Corporate,الدراجات النارية - الشركات,A motorcycle financing option built for corporate and business customers.,تمويل الدراجات النارية - باقة الشركات.,"A motorcycle financing option built for corporate and business customers, offered at a premium cost reflecting maximum flexibility with a 20% down payment. A 21.12% flat rate (36.95% declining), terms run 6–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 40,000 up to EGP 4,000,000.","تمويل الدراجات النارية - باقة الشركات، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم 20%. بمعدل ثابت 21.12% (متناقص 36.95%)، وفترة سداد من 6 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 4,000,000 جنيه.",40000,4000000,6,60,MONTHLY,21.12,36.95,,30000,,FALSE,20,3,10,TRUE
cmcdadz50lstfxxl95aloxb3n,consumer-financing,motorcycle,MOTORCYCLE,Motorcycles - Staff,الدراجات النارية - الموظفون,An employees-only motorcycle financing programme.,تمويل الدراجات النارية - باقة الموظفين.,"An employees-only motorcycle financing programme, offered at our lowest financing cost with no down payment required. A 13.76% flat rate (24.5% declining), terms run 6–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 40,000 up to EGP 4,000,000.","تمويل الدراجات النارية - باقة الموظفين، ويُقدَّم بأقل تكلفة تمويل لدينا بدون مقدم. بمعدل ثابت 13.76% (متناقص 24.5%)، وفترة سداد من 6 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 4,000,000 جنيه.",40000,4000000,6,60,MONTHLY,13.76,24.5,,0,,FALSE,0,0,10,TRUE
cmimi4dqeoyn8x6w30kbtzdgf,consumer-financing,motorcycle,MOTORCYCLE,Motorcycles - Premier,الدراجات النارية - بريمير,A premium (Premier) tier of motorcycle financing.,تمويل الدراجات النارية - الفئة المميزة (بريمير).,"A premium (Premier) tier of motorcycle financing, offered at an above-average cost for added flexibility with a 20% down payment. A 20.43% flat rate (35.8% declining), terms run 6–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 40,000 up to EGP 4,000,000.","تمويل الدراجات النارية - الفئة المميزة (بريمير)، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 20.43% (متناقص 35.8%)، وفترة سداد من 6 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 4,000,000 جنيه.",40000,4000000,6,60,MONTHLY,20.43,35.8,,30000,,FALSE,20,3,10,TRUE
cmvt4g89ghkf80w7qjl4b6yj7,consumer-financing,motorcycle,MOTORCYCLE,Motorcycles - offer,الدراجات النارية - عرض,A limited promotional motorcycle financing offer.,تمويل الدراجات النارية - عرض ترويجي محدود.,"A limited promotional motorcycle financing offer, offered at an above-average cost for added flexibility with a 20% down payment. A 20.43% flat rate (35.8% declining), terms run 6–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 40,000 up to EGP 4,000,000.","تمويل الدراجات النارية - عرض ترويجي محدود، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 20.43% (متناقص 35.8%)، وفترة سداد من 6 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 4,000,000 جنيه.",40000,4000000,6,60,MONTHLY,20.43,35.8,,30000,,FALSE,20,10,10,TRUE
cmb5cb12xf1vp4kn81ymbs4ye,consumer-financing,motorcycle,MOTORCYCLE,motorcycle cat b,motorcycle cat b,A standard motorcycle financing option.,تمويل الدراجات النارية - الباقة القياسية.,"A standard motorcycle financing option, offered at a premium cost reflecting maximum flexibility with a larger 30% down payment that lowers your total financing. A 21.64% flat rate (37.8% declining), terms run 6–36 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 20,000 up to EGP 500,000.","تمويل الدراجات النارية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 21.64% (متناقص 37.8%)، وفترة سداد من 6 إلى 36 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 20,000 إلى 500,000 جنيه.",20000,500000,6,36,MONTHLY,21.64,37.8,,30000,,FALSE,30,3,10,TRUE
cm9ebpww5mcrcda00iuebrsm2,consumer-financing,golf-car,GOLF_CAR,Golf Car,عربة الجولف,A standard golf-car financing option.,تمويل عربات الجولف - الباقة القياسية.,"A standard golf-car financing option, offered at an above-average cost for added flexibility with a 20% down payment. A 19.36% flat rate (34.0% declining), terms run 6–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 40,000 up to EGP 4,000,000.","تمويل عربات الجولف - الباقة القياسية، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 19.36% (متناقص 34.0%)، وفترة سداد من 6 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 4,000,000 جنيه.",40000,4000000,6,60,MONTHLY,19.36,34,,30000,,FALSE,20,3,10,TRUE
cmo4hhaqsulpbpn7ee0bhkhe2,consumer-financing,golf-car,GOLF_CAR,Golf Car - Premier,عربة الجولف - بريمير,A premium (Premier) tier of golf-car financing.,تمويل عربات الجولف - الفئة المميزة (بريمير).,"A premium (Premier) tier of golf-car financing, offered at an above-average cost for added flexibility with a 20% down payment. A 18.76% flat rate (33.0% declining), terms run 6–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 40,000 up to EGP 4,000,000.","تمويل عربات الجولف - الفئة المميزة (بريمير)، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 18.76% (متناقص 33.0%)، وفترة سداد من 6 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 4,000,000 جنيه.",40000,4000000,6,60,MONTHLY,18.76,33,,30000,,FALSE,20,3,10,TRUE
cmc5nd0ghwhou1yi6uu8rjtso,consumer-financing,golf-car,GOLF_CAR,Golf Car -offer,عربة الجولف - عرض,A limited promotional golf-car financing offer.,تمويل عربات الجولف - عرض ترويجي محدود.,"A limited promotional golf-car financing offer, offered at an above-average cost for added flexibility with a 20% down payment. A 18.76% flat rate (33.0% declining), terms run 6–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 40,000 up to EGP 4,000,000.","تمويل عربات الجولف - عرض ترويجي محدود، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 18.76% (متناقص 33.0%)، وفترة سداد من 6 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 4,000,000 جنيه.",40000,4000000,6,60,MONTHLY,18.76,33,,30000,,FALSE,20,10,10,TRUE
cm47xumy4ui8vc99hl8tjhu7v,consumer-financing,golf-car,GOLF_CAR,Golf Car summer offer,عربة الجولف صيفي عرض,A limited promotional golf-car financing offer.,تمويل عربات الجولف - عرض ترويجي محدود.,"A limited promotional golf-car financing offer, offered at a competitive cost with no down payment required. terms run 6–12 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 40,000 up to EGP 4,000,000.","تمويل عربات الجولف - عرض ترويجي محدود، ويُقدَّم بتكلفة تنافسية بدون مقدم. وفترة سداد من 6 إلى 12 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 4,000,000 جنيه.",40000,4000000,6,12,MONTHLY,,24.29,,0,,FALSE,0,10,10,TRUE
cm9crio8dhaeditdmsvx8r3z4,consumer-financing,motorcycle,MOTORCYCLE,abu ghali Motorcycles,أبو غالي الدراجات النارية,A limited promotional motorcycle financing offer.,تمويل الدراجات النارية - عرض ترويجي محدود.,"A limited promotional motorcycle financing offer, offered at a competitive cost with a 20% down payment. terms run 6–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 40,000 up to EGP 4,000,000.","تمويل الدراجات النارية - عرض ترويجي محدود، ويُقدَّم بتكلفة تنافسية بمقدم 20%. وفترة سداد من 6 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 4,000,000 جنيه.",40000,4000000,6,60,MONTHLY,,27,,0,,FALSE,20,10,10,TRUE
cmoj7ezf5s097i72hkjyvtw2n,consumer-financing,motorcycle,MOTORCYCLE,abu ghali Motorcycles,أبو غالي الدراجات النارية,A limited promotional motorcycle financing offer.,تمويل الدراجات النارية - عرض ترويجي محدود.,"A limited promotional motorcycle financing offer, offered at a competitive financing cost with a 20% down payment. A 15.22% flat rate (27.0% declining), terms run 6–60 months, total-loss cover is built in, so no separate policy is needed, early settlement is available. Finance from EGP 40,000 up to EGP 4,000,000.","تمويل الدراجات النارية - عرض ترويجي محدود، ويُقدَّم بتكلفة تمويل تنافسية بمقدم 20%. بمعدل ثابت 15.22% (متناقص 27.0%)، وفترة سداد من 6 إلى 60 شهرًا، ويشمل تغطية الخسارة الكلية دون وثيقة منفصلة، مع إتاحة السداد المبكر. تمويل من 40,000 إلى 4,000,000 جنيه.",40000,4000000,6,60,MONTHLY,15.22,27,,0,,FALSE,20,10,10,TRUE
cmmtsymoqmssm3h6ltzl7n8lh,consumer-financing,watercraft,WATERCRAFT,Watercrafts,الوسائل المائية,A standard watercraft & boat financing option.,تمويل الوسائل المائية والقوارب - الباقة القياسية.,"A standard watercraft & boat financing option, offered at a premium cost reflecting maximum flexibility with a 20% down payment. A 20.58% flat rate (36.05% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 15,000,000.","تمويل الوسائل المائية والقوارب - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم 20%. بمعدل ثابت 20.58% (متناقص 36.05%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 15,000,000 جنيه.",5000,15000000,6,60,MONTHLY,20.58,36.05,,30000,,FALSE,20,3,10,TRUE
cmn0wyvzp5xsgpixcfxue0uhf,consumer-financing,watercraft,WATERCRAFT,Watercrafts - Maintenance,الوسائل المائية - صيانة,A standard watercraft & boat financing option.,تمويل الوسائل المائية والقوارب - الباقة القياسية.,"A standard watercraft & boat financing option, offered at a premium cost reflecting maximum flexibility with a 20% down payment. A 20.58% flat rate (36.05% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 15,000,000.","تمويل الوسائل المائية والقوارب - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم 20%. بمعدل ثابت 20.58% (متناقص 36.05%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 15,000,000 جنيه.",5000,15000000,6,60,MONTHLY,20.58,36.05,,30000,,FALSE,20,3,10,TRUE
